x,y,dx,dy,dx_1,dy_1,dx_2,dy_2,dx_3,dy_3,dx_4,dy_4,dx_5,dy_5,dx_6,dy_6,dx_7,dy_7,dx_8,dy_8,dx_9,dy_9,dx_10,dy_10,dx_true,dy_true
970.0,424.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,0.0,-4.0,42.760683104167086,-67.6130459339394
973.0,420.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,1.0,-2.0,42.634980330021605,-67.69238105029746
976.0,416.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,1.0,-4.0,42.5031229901701,-67.77525017351448
980.0,410.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,1.0,-3.0,42.43555824527475,-67.81757439198114
983.0,406.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,1.0,-3.0,42.29020500175609,-67.90830995474298
986.0,401.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,2.0,-4.0,42.32455332918497,-67.88690732007886
990.0,396.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,2.0,-5.0,42.048659066435604,-68.05813890134422
995.0,388.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,3.0,-4.0,42.02970384403958,-68.0698464430641
1000.0,380.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,3.0,-5.0,42.008586163728594,-68.08288102397394
1004.0,372.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,4.0,-6.0,42.35403678051834,-67.86851676878241
1010.0,362.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,3.0,-4.0,42.449458195508484,-67.8088747798382
1016.0,351.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,3.0,-4.0,42.83286746314278,-67.56734022354917
1023.0,340.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,4.0,-6.0,42.82008276503533,-67.5754431135714
1028.0,330.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,3.0,-4.0,43.52125507057294,-67.12600358342607
1034.0,320.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,3.0,-5.0,43.80221384930584,-66.94300607158061
1039.0,312.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,4.0,-5.0,43.95250107014361,-66.8444287108434
1043.0,305.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,5.0,-8.0,44.0,-66.0
1046.0,300.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,5.0,-8.0,41.00000000000001,-61.00000000000001
1049.0,295.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,4.0,-8.0,38.00000000000001,-56.0
1051.0,290.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,6.0,-10.0,36.0,-51.0
1052.0,286.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,6.0,-11.0,0.0,0.0
1053.0,283.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,7.0,-11.0,0.0,0.0
1055.0,281.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,5.0,-10.0,0.0,0.0
1056.0,278.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,6.0,-10.0,0.0,0.0
1056.0,277.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,5.0,-8.0,0.0,0.0
1057.0,275.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,4.0,-7.0,0.0,0.0
1058.0,274.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,3.0,-5.0,0.0,0.0
1058.0,273.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,3.0,-5.0,0.0,0.0
1059.0,271.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,2.0,-5.0,0.0,0.0
1060.0,269.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,1.0,-4.0,0.0,0.0
1061.0,268.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,1.0,-3.0,0.0,0.0
1061.0,266.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,2.0,-2.0,0.0,0.0
1062.0,263.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,-3.0,0.0,0.0
1063.0,261.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,0.0,0.0
1064.0,258.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,0.0
1066.0,255.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,-1.0,0.0,0.0
1067.0,254.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,0.0,0.0
1070.0,250.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,0.0
1071.0,249.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,0.0,0.0
1073.0,247.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,1.0,-1.0,0.0,0.0
1074.0,244.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-2.0,0.0,0.0
1076.0,242.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,0.0
1077.0,241.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,1.0,-2.0,0.0,0.0
1077.0,239.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,1.0,-3.0,0.0,0.0
1079.0,236.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,2.0,-3.0,0.0,0.0
1080.0,235.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,1.0,-1.0,0.0,0.0
1081.0,232.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-4.0,0.0,0.0
1082.0,231.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,1.0,-1.0,0.0,0.0
1083.0,230.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,2.0,-2.0,0.0,0.0
1084.0,228.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,1.0,-3.0,0.0,0.0
1085.0,227.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,0.0,0.0
1086.0,226.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,0.0,0.0
1087.0,225.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,0.0,0.0
1087.0,225.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,2.0,-3.0,0.0,0.0
1087.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,1.0,-1.0,0.0,0.0
1087.0,225.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,-52.11761865982065,60.69393565447469
1087.0,227.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,-52.24825158882298,60.58151703210359
1087.0,228.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,-52.31372243087853,60.52499025547213
1086.0,230.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,-52.36913710320042,60.47704919278219
1085.0,231.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-52.358928893352854,60.48588732209208
1084.0,233.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-52.414802217789294,60.437476026634585
1083.0,236.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-52.53752996559432,60.330820855631316
1082.0,238.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.59438813390617,60.28126024578476
1080.0,240.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-52.57476405549851,60.298376300765035
1076.0,244.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,-52.53493059322456,60.33308435315634
1072.0,248.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,2.0,-52.49429719398293,60.36844177308037
1063.0,255.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,1.0,-52.260243936069905,60.57117221700822
1055.0,262.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-52.09875956784573,60.710124785671475
1044.0,272.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-51.893135203638806,60.88597965654213
1031.0,283.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-51.573010646815696,61.15737545728589
1016.0,297.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-51.27699283049134,61.405781537748865
1003.0,313.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-1.0,2.0,-51.31205916166428,61.376482341283335
989.0,330.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-2.0,2.0,-51.333660966912475,61.35841630725231
975.0,346.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-4.0,4.0,-51.2681895539574,61.413131656507254
961.0,364.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-4.0,4.0,-51.383655401468346,61.316555330376744
948.0,380.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-9.0,7.0,-51.43180477281359,61.27617365510993
936.0,395.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-8.0,7.0,-51.504854207754455,61.21478573872458
926.0,410.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-11.0,10.0,-51.84402251595187,60.92780423883234
914.0,424.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-13.0,11.0,-51.83220266066445,60.93785988483521
904.0,435.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-15.0,14.0,-51.74099353628286,61.015322566371275
893.0,449.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-13.0,16.0,-51.87177740138763,60.9041764513805
884.0,462.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-14.0,17.0,-52.1975143930926,60.625238071144025
873.0,475.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-14.0,16.0,-52.22946130987161,60.59771754184001
863.0,488.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-14.0,18.0,-52.441128953122586,60.414633940147056
853.0,500.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-13.0,16.0,-52.51852110151731,60.347368967582014
844.0,511.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-12.0,15.0,-52.631323380894386,60.24901492286592
836.0,520.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-10.0,15.0,-52.60273972602739,60.27397260273973
829.0,527.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-12.0,14.0,-52.409005543628844,60.44250274374715
823.0,532.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-10.0,11.0,-52.03059337809164,60.76855562479403
817.0,537.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-11.0,14.0,-51.61982214224767,61.11786941642123
814.0,539.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-9.0,13.0,-51.297421127817344,61.38871708738797
811.0,541.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-11.0,13.0,-50.96158203782002,61.66779675164777
809.0,543.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-10.0,13.0,-50.8718191581767,61.74186598684693
808.0,544.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-10.0,12.0,-50.82585799115979,61.77970669615111
807.0,545.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-9.0,11.0,-50.77915386880111,61.81810036201874
805.0,546.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-8.0,9.0,-50.46422080842212,62.075457454607744
803.0,547.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-7.0,7.0,-50.14069158532053,62.337076024993074
800.0,549.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-6.0,5.0,-49.75057148812689,62.64886779986352
796.0,552.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-6.0,5.0,-49.2791040907042,63.02039273138132
794.0,554.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-3.0,2.0,-49.14860100708981,63.1222228620467
791.0,557.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,2.0,-48.94393608128867,63.281048670757094
789.0,559.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-48.80117089982968,63.39121168431486
784.0,564.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-48.420004772315444,63.68283236358877
781.0,567.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-1.0,1.0,-48.173030617967775,63.869860819328075
776.0,573.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-2.0,1.0,-47.999999999999986,64.00000000000001
771.0,580.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-2.0,1.0,-48.09735676750216,63.92686658971808
767.0,587.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-3.0,2.0,-48.620067455258265,63.53022147487081
763.0,596.0,-4.0,9.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,3.0,-49.889864815665845,62.537999557665636
759.0,605.0,-3.0,8.0,-4.0,9.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-51.365413758226175,61.33183732325512
756.0,613.0,-2.0,7.0,-3.0,8.0,-4.0,9.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-3.0,3.0,-53.14910710639357,59.79274549469278
754.0,620.0,-3.0,7.0,-2.0,7.0,-3.0,8.0,-4.0,9.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-2.0,2.0,-55.21687432130999,57.8886585626637
751.0,627.0,-2.0,5.0,-3.0,7.0,-2.0,7.0,-3.0,8.0,-4.0,9.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-5.0,5.0,-57.04995056107572,56.0830022464812
749.0,632.0,-3.0,5.0,-2.0,5.0,-3.0,7.0,-2.0,7.0,-3.0,8.0,-4.0,9.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-3.0,3.0,-57.0,52.99999999999999
746.0,637.0,-3.0,6.0,-3.0,5.0,-2.0,5.0,-3.0,7.0,-2.0,7.0,-3.0,8.0,-4.0,9.0,-4.0,9.0,-4.0,7.0,-5.0,7.0,-5.0,6.0,-53.99999999999999,48.0
